Rpt Rec Num,Prvdr Num Chr,Provider Name,City,State Abbrev,Clean Provider Group,Clean Provider Model Class,Revenue Source Method,Net Patient Revenue Model,Outpatient Exposure Used,Outpatient Repricing Pressure,Uncompensated Care Offset,Stabilization Support,Net Provider Impact,Net Provider Impact Pct of Npr,Stabilization Tier,Stabilization Basis,Large Negative Impact Flag,Severe Negative Impact Flag,Permanent Rural Access Eligible Flag,Pediatric Transition Eligible Flag,Case F Temporary Support,Case F Permanent Rural Access Support,Case F Total Added Support,Case F Net Impact,Case F Net Impact Pct Npr
825212,230241,ASCENSION RIVER DISTRICT HOSPITAL,EAST CHINA,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,17268372,14881423.1620322,-1488142.31620322,"$326,740","$148,814",-1012588.0845829,-0.0586383061809704,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$37,292",$0,"$37,292","-$975,296",-0.056478729635728
829983,490019,CULPEPER,CULPEPER,VA,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,186706329,152165157.851932,-15216515.7851932,"$2,770,796","$1,521,652",-10924068.2066739,-0.0585093620831346,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$397,188",$0,"$397,188","-$10,526,880",-0.0563820215623511
821207,670108,BAYLOR SCOTT & WHITE - MARBLE FALLS,MARBLE FALLS,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,179687744,150969795.564711,-15096979.5564711,"$3,104,744","$1,509,698",-10482538.100824,-0.0583375241264311,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$374,538",$0,"$374,538","-$10,108,000",-0.0562531430948234
813507,501309,PROVIDENCE ST JOSEPHS HOSPITAL,CHEWELAH,WA,Rural / CAH / IHS,Rural primary care / IHS-like hospital,standard_g2_l028_split,23761643,20789166.2924083,-2078916.62924083,"$169,930","$207,892",-1701094.71631674,-0.0715899450352294,Tier 2 - moderate transition support,class + UC burden,TRUE,FALSE,TRUE,FALSE,"$128,253","$237,616","$365,870","-$1,335,225",-0.056192458776422
812401,51325,ADVENTIST HEALTH MENDOCINO COAST,FT BRAGG,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,81057390,64060659.3284961,-6406065.93284961,"$1,059,892","$640,607",-4705567.08956465,-0.0580522897365021,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$163,174",$0,"$163,174","-$4,542,393",-0.0560392173023766
811883,360161,ST. JOSEPH HEALTH CENTER,WARREN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,224547393,139462642.134035,-13946264.2134035,"$985,202",$0,-12961061.9634035,-0.0577208302899493,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$433,423",$0,"$433,423","-$12,527,639",-0.0557906227174618
824269,150088,ASCENSION ST. VINCENT ANDERSON,ANDERSON,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,190608248,127751070.079236,-12775107.0079236,"$1,811,520",$0,-10963587.2579236,-0.0575189550974922,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$358,294",$0,"$358,294","-$10,605,294",-0.0556392163231189
824143,371312,ST JOHN SAPULPA,SAPULPA,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,36638872,31632236.0015757,-3163223.60015757,"$739,762","$316,322",-2107138.99014181,-0.0575110224501948,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$68,799",$0,"$68,799","-$2,038,340",-0.055633266837646
825203,230059,TRINITY HEALTH GRAND RAPIDS,GRAND RAPIDS,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,768208887,480702429.443997,-48070242.9443997,"$4,105,694",$0,-43964548.9443997,-0.0572299405648502,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,388,526",$0,"$1,388,526","-$42,576,023",-0.0554224554236376
823791,490144,UVA HEALTH HAYMARKET MEDICAL CENTER,HAYMARKET,VA,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,112529090,82256786.3127994,-8225678.63127994,"$965,896","$822,568",-6437214.76815195,-0.0572048949134126,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$202,690",$0,"$202,690","-$6,234,525",-0.0554036711850595
823421,51318,REDWOOD MEMORIAL HOSPITAL,FORTUNA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,53713976,42417793.8480206,-4241779.38480206,"$747,185","$424,178",-3070416.94632185,-0.0571623472133556,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$96,180",$0,"$96,180","-$2,974,237",-0.0553717604100167
800936,150109,FRANCISCAN HEALTH LAFAYETTE,LAFAYETTE,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,392742861,254304936.489094,-25430493.6489094,"$3,010,774",$0,-22419720.1489094,-0.0570849845413469,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$695,644",$0,"$695,644","-$21,724,076",-0.0553137384060103
813061,340047,NORTH CAROLINA BAPTIST HOSPITAL,WINSTON-SALEM,NC,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,2399209430,1486102081.37267,-148610208.137267,"$11,689,233",$0,-136920975.137267,-0.0570692051411563,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$4,240,126",$0,"$4,240,126","-$132,680,849",-0.0553019038558673
823628,370020,MERCY HOSPITAL ADA,ADA,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,143910384,98914723.9382956,-9891472.39382956,"$1,706,735",$0,-8184737.14382957,-0.0568738468784127,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$247,304",$0,"$247,304","-$7,937,433",-0.0551553851588095
809180,150086,ST ELIZABETH DEARBORN,LAWRENCEBURG,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,86228104,57156012.2725821,-5715601.22725821,"$816,056",$0,-4899545.72725821,-0.0568207521675092,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$147,035",$0,"$147,035","-$4,752,511",-0.0551155641256319
819316,260005,SSM HEALTH ST. JOSEPH HOSPITAL - SC,ST. CHARLES,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,320908045,207398959.140646,-20739895.9140646,"$2,510,717",$0,-18229179.1640646,-0.0568049927326209,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$545,944",$0,"$545,944","-$17,683,235",-0.0551037445494657
823855,150157,ASCENSION ST. VINCENT CARMEL,CARMEL,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,285627035,171625428.800082,-17162542.8800082,"$951,970",$0,-16210572.8800082,-0.0567543365774468,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$482,305",$0,"$482,305","-$15,728,268",-0.0550657524330852
824653,360348,DUBLIN METHODIST HOSPITAL,DUBLIN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,403630973,255584805.459132,-25558480.5459132,"$2,676,067",$0,-22882413.7959132,-0.0566914219338495,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$675,216",$0,"$675,216","-$22,207,198",-0.0550185664503871
799071,70016,ST. MARYS HOSPITAL,WATERBURY,CT,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,340004760,220883020.162702,-22088302.0162702,"$2,813,452",$0,-19274850.2662702,-0.0566899424180715,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$568,653",$0,"$568,653","-$18,706,197",-0.0550174568135536
798730,440130,BAPTIST MEM HOSPITAL UNION CITY,UNION CITY,TN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,58243004,45194762.9265231,-4519476.29265231,"$774,056","$451,948",-3293472.66338708,-0.0565470947100716,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$95,331",$0,"$95,331","-$3,198,142",-0.0549103210325537
811469,140291,GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,412625002,248395750.489434,-24839575.0489434,"$1,514,902",$0,-23324673.0489434,-0.0565275321075754,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$673,356",$0,"$673,356","-$22,651,317",-0.0548956490806816
811464,140122,UCM ADVENTHEALTH HINSDALE,HINSDALE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,351742332,211620779.924591,-21162077.9924591,"$1,315,062",$0,-19847016.4924591,-0.0564248732292454,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$564,975",$0,"$564,975","-$19,282,042",-0.054818654921934
817820,170142,MERCY REGIONAL HEALTH CENTER,MANHATTAN,KS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,101480384,68549243.8384733,-6854924.38384733,"$1,147,630",$0,-5707294.63384733,-0.0562403728571556,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$158,319",$0,"$158,319","-$5,548,976",-0.0546802796428667
811507,150177,UNITY PHYSICIANS HOSPITAL,MISHAWAKA,IN,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,85271575,75597823.3375255,-7559782.33375255,"$11,441","$755,978",-6792363.3503773,-0.0796556572383857,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,FALSE,TRUE,"$2,131,789",$0,"$2,131,789","-$4,660,574",-0.0546556572383857
825760,140145,ST. JOSEPHS HOSPITAL,BREESE,IL,Rural / CAH / IHS,Rural primary care / IHS-like hospital,standard_g2_l028_split,77073776,63644276.7479283,-6364427.67479283,"$368,471","$636,443",-5359513.65731355,-0.0695374475659989,Tier 2 - moderate transition support,class + UC burden,TRUE,FALSE,TRUE,FALSE,"$376,456","$770,738","$1,147,194","-$4,212,320",-0.0546530856744992
823405,50006,ST. JOSEPH HOSPITAL - EUREKA,EUREKA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,398164912,239667876.288753,-23966787.6288753,"$1,689,655",$0,-22277132.6288752,-0.0559495122686131,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$592,222",$0,"$592,222","-$21,684,911",-0.0544621342014597
812605,140065,UCM ADVENTHEALTH LAGRANGE,LAGRANGE,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,211801608,130891486.223113,-13089148.6223113,"$1,242,108",$0,-11847040.6223113,-0.0559346113288774,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$314,240",$0,"$314,240","-$11,532,801",-0.0544509584966582
798884,451323,ADVENTHEALTH ROLLINS BROOK,LAMPASAS,TX,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,27496919,23759896.8006205,-2375989.68006205,"$601,340","$237,599",-1537050.71205584,-0.055899015888138,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$40,551",$0,"$40,551","-$1,496,500",-0.0544242619161034
811187,500077,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,WA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,300156704,184694126.692776,-18469412.6692776,"$1,737,414",$0,-16731998.9192776,-0.055744211927639,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$431,041",$0,"$431,041","-$16,300,958",-0.0543081589457292
821334,351327,ST ALOISIUS MEDICAL CENTER,HARVEY,ND,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26173929,15330460.6483014,-1533046.06483014,"$75,116",$0,-1457930.06483014,-0.0557016130375435,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$37,308",$0,"$37,308","-$1,420,622",-0.0542762097781577
825887,390097,HOLY REDEEMER HOSPITAL,MEADOWBROOK,PA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,237333730,144716448.285966,-14471644.8285966,"$1,253,580",$0,-13218065.0785966,-0.0556940013482137,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$337,845",$0,"$337,845","-$12,880,220",-0.0542705010111603
819681,260065,MERCY HOSPITAL SPRINGFIELD,SPRINGFIELD,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1372051750,852714430.178004,-85271443.0178004,"$8,901,077",$0,-76370366.5178004,-0.0556614329727727,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,941,945",$0,"$1,941,945","-$74,428,422",-0.0542460747295795
825371,140054,MACNEAL HOSPITAL,BERWYN,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,433616225,270927843.565826,-27092784.3565826,"$2,971,487",$0,-24121297.6065826,-0.0556282173403051,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$610,122",$0,"$610,122","-$23,511,176",-0.0542211630052288
824647,360011,MARION GENERAL HOSPITAL,MARION,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,320035303,212890803.353196,-21289080.3353196,"$3,542,101",$0,-17746979.3353196,-0.055453192722678,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$436,304",$0,"$436,304","-$17,310,676",-0.0540898945420084
824988,250168,UMMC-GRENADA,GRENADA,MS,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,75061784,56790882.2792994,-5679088.22792994,"$949,696","$567,909",-4161483.15513694,-0.0554407707007995,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$102,098",$0,"$102,098","-$4,059,385",-0.0540805780255996
811456,120006,ADVENTIST HEALTH CASTLE,KAILUA,HI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,239241126,143822042.726652,-14382204.2726652,"$1,135,338",$0,-13246866.5226652,-0.0553703568619101,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$321,203",$0,"$321,203","-$12,925,664",-0.0540277676464326
826185,230070,COVENANT MEDICAL CENTER,SAGINAW,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,796939421,466522818.186774,-46652281.8186774,"$2,546,851",$0,-44105431.3186774,-0.0553435181601807,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,064,615",$0,"$1,064,615","-$43,040,816",-0.0540076386201355
813202,380038,PROVIDENCE WILLAMETTE FALLS MED CTR,OREGON CITY,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,215707782,140191633.663234,-14019163.3663234,"$2,086,546",$0,-11932617.6163234,-0.0553184382393927,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$286,807",$0,"$286,807","-$11,645,810",-0.0539888286795446
814267,140158,INSIGHTS HOSPITAL AND MEDICAL CENTER,CHICAGO,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,112874629,68064652.7039862,-6806465.27039862,"$577,270",$0,-6229195.52039862,-0.0551868526664094,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$146,366",$0,"$146,366","-$6,082,830",-0.053890139499807
808958,40118,NEA BAPTIST MEMORIAL HOSPITAL,JONESBORO,AR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,271433432,170723005.440446,-17072300.5440446,"$2,154,665",$0,-14917635.2940446,-0.0549587248119259,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$336,491",$0,"$336,491","-$14,581,144",-0.0537190436089444
824319,260020,MERCY HOSPITAL - ST. LOUIS,ST. LOUIS,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1574806278,969283182.925193,-96928318.2925193,"$10,396,198",$0,-86532120.5425193,-0.0549477873890717,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,947,952",$0,"$1,947,952","-$84,584,169",-0.0537108405418038
828159,440016,BAPTIST MEM HOSPITAL HUNTINGDON,HUNTINGDON,TN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,34984901,27439926.6137723,-2743992.66137723,"$548,379","$274,399",-1921214.3952395,-0.0549155304238106,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$42,992",$0,"$42,992","-$1,878,222",-0.0536866478178579
829624,450044,UT SOUTHWESTERN UNIVERSITY HOSP,DALLAS,TX,General acute / academic,Academic / major medical center,standard_g2_l028_split,3028177123,1779064297.1446,-177906429.71446,"$12,283,554",$0,-165622875.96446,-0.0546939195552664,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$3,553,505",$0,"$3,553,505","-$162,069,371",-0.0535204396664498
826153,100073,HOLY CROSS HOSPITAL,FORT LAUDERDALE,FL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,686138752,432893703.22208,-43289370.322208,"$5,815,678",$0,-37473692.072208,-0.0546153266565652,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$791,689",$0,"$791,689","-$36,682,003",-0.0534614949924239
808136,180035,ST ELIZABETH HEALTHCARE,EDGEWOOD,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1252822892,739913641.007676,-73991364.1007676,"$5,655,493",$0,-68335871.3507676,-0.0545455161995616,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,423,682",$0,"$1,423,682","-$66,912,190",-0.0534091371496712
823398,10056,ST VINCENTS BIRMINGHAM,BIRMINGHAM,AL,General acute / academic,Large hospital misclassified as CAH,standard_g2_l028_split,507930190,321551359.98953,-32155135.998953,"$4,499,835",$0,-27655301.498953,-0.0544470520623178,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$564,698",$0,"$564,698","-$27,090,603",-0.0533352890467384
826577,21311,KETCHIKAN MEDICAL CENTER,KETCHIKAN,AK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,98729792,73437234.5378812,-7343723.45378812,"$1,236,045","$734,372",-5373305.85840931,-0.0544243611736699,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$109,204",$0,"$109,204","-$5,264,102",-0.0533182708802525
825648,370235,ST. JOHN BROKEN ARROW,BROKEN ARROW,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,113860868,86024859.0257111,-8602485.90257111,"$1,546,940","$860,249",-6195297.062314,-0.0544111174553315,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$125,563",$0,"$125,563","-$6,069,734",-0.0533083380914987
824324,261317,MERCY HOSPITAL CASSVILLE,CASSVILLE,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26500150,23240822.268736,-2324082.2268736,"$652,130","$232,408",-1439544.00418624,-0.0543221077686822,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$28,634",$0,"$28,634","-$1,410,910",-0.0532415808265116
824055,130013,ST. ALPHONSUS MEDICAL CENTER - NAMP,NAMPA,ID,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,337633915,222117876.529974,-22211787.6529974,"$3,943,946",$0,-18267841.9029974,-0.054105470722624,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$346,537",$0,"$346,537","-$17,921,305",-0.053079103041968
811544,170104,ADVENTHEALTH SHAWNEE MISSION,SHAWNEE MISSION,KS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,696892276,430032431.225883,-43003243.1225883,"$5,409,655",$0,-37593587.8725883,-0.0539446183682315,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$687,244",$0,"$687,244","-$36,906,344",-0.0529584637761737
813269,400014,HOSPITAL BELLA VISTA,MAYAGUEZ,PR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,36399440,20250233.2715648,-2025023.32715648,"$66,064",$0,-1958959.82715648,-0.0538184056446055,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$34,747",$0,"$34,747","-$1,924,213",-0.0528638042334541
811887,360276,ST ELIZABETH BOARDMAN HEALTH CTR,YOUNGSTOWN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,314321316,183129589.372736,-18312958.9372736,"$1,421,331",$0,-16891627.6872736,-0.0537400005263201,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$293,890",$0,"$293,890","-$16,597,737",-0.05280500039474
800422,251336,BAPTIST MEDICAL CENTER - ATTALA,KOSCIUSKO,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,18962343,15685548.4446275,-1568554.84446275,"$392,834","$156,855",-1018865.11001648,-0.0537309714319837,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$17,687",$0,"$17,687","-$1,001,178",-0.0527982285739879
824851,420019,MUSC HEALTH CHESTER MEDICAL CENTER,CHESTER,SC,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,69055161,53375411.6843912,-5337541.16843912,"$1,102,325","$533,754",-3701462.30159521,-0.0536015302548524,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$62,176",$0,"$62,176","-$3,639,286",-0.0527011476911394
823413,50168,ST JUDE MEDICAL CENTER FULLERTON,FULLERTON,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,682569907,399039506.398204,-39903950.6398204,"$3,354,014",$0,-36549937.1398204,-0.0535475366918284,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$605,360",$0,"$605,360","-$35,944,577",-0.0526606525188713
824141,370227,ST. JOHN OWASSO,OWASSO,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,48721681,37976531.760579,-3797653.1760579,"$823,098","$379,765",-2594790.10845211,-0.0532574011239907,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$39,677",$0,"$39,677","-$2,555,114",-0.0524430508429929
828186,160058,UNIVERSITY OF IOWA HEALTH CARE MEDIC,IOWA CITY,IA,General acute / academic,Academic / major medical center,standard_g2_l028_split,2642499199,1492264434.75421,-149226443.475421,"$8,525,152",$0,-140701291.475421,-0.0532455379848995,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$2,144,083",$0,"$2,144,083","-$138,557,209",-0.0524341534886746
824744,140187,ST. ELIZABETH HOSPITAL,OFALLON,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,336964761,193857653.958805,-19385765.3958805,"$1,468,597",$0,-17917168.8958805,-0.0531722333300023,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$267,233",$0,"$267,233","-$17,649,936",-0.0523791749975018
808992,50169,PIH HEALTH WHITTIER HOSPITAL,WHITTIER,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,836291290,458928559.819193,-45892855.9819193,"$1,544,929",$0,-44347926.7319193,-0.0530292820960975,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$633,341",$0,"$633,341","-$43,714,586",-0.0522719615720732
824584,231305,MYMICHIGAN MEDICAL CENTER STANDISH,STANDISH,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,25898893,19925238.8885525,-1992523.88885525,"$419,954","$199,252",-1373317.99996972,-0.0530261274089871,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$19,593",$0,"$19,593","-$1,353,725",-0.0522695955567402
816148,370037,SSM HEALTH ST ANTHONY HOSPITAL - OKC,OKLAHOMA CITY,OK,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,762347932,468119590.127345,-46811959.0127345,"$6,557,454",$0,-40254504.7627345,-0.0528033238801184,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$534,277",$0,"$534,277","-$39,720,228",-0.0521024929100888
824783,191312,CHRISTUS COUSHATTA HEALTH CARE CTR,COUSHATTA,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,32006453,24023563.4579014,-2402356.34579014,"$472,607","$240,236",-1689513.71121113,-0.0527866587157011,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$22,298",$0,"$22,298","-$1,667,216",-0.0520899940367759
799144,251313,BAPTIST MEDICAL CENTER - YAZOO,YAZOO CITY,MS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,20047355,17172474.2438294,-1717247.42438294,"$488,767","$171,725",-1056755.93194464,-0.0527129854259897,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$13,597",$0,"$13,597","-$1,043,159",-0.0520347390694922
823222,10130,ST. VINCENTS ST. CLAIR,PELL CITY,AL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,54066667,43891517.5469541,-4389151.75469541,"$1,110,399","$438,915",-2839837.82922587,-0.052524743743236,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$34,126",$0,"$34,126","-$2,805,712",-0.0518935578074269
810345,370222,MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,OKLAHOMA CITY,OK,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,177266463,152737815.371084,-15273781.5371084,"$123,825","$1,527,378",-13622578.3833976,-0.0768480295305354,Tier 2 - moderate transition support,class-based transition protection,TRUE,FALSE,FALSE,TRUE,"$4,431,662",$0,"$4,431,662","-$9,190,917",-0.0518480295305356
826521,360048,UNIV OF TOLEDO MEDL CENTER,TOLEDO,OH,General acute / academic,Large hospital misclassified as CAH,standard_g2_l028_split,353543864,200187047.073793,-20018704.7073793,"$1,492,040",$0,-18526664.4573793,-0.0524027322883456,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$212,368",$0,"$212,368","-$18,314,297",-0.0518020492162593
829749,190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH S,SHREVEPORT,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,323217952,192597544.880554,-19259754.4880554,"$2,406,366",$0,-16853388.4880554,-0.0521424889421222,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$173,123",$0,"$173,123","-$16,680,266",-0.0516068667065917
824559,184015,CENTRAL STATE HOSPITAL,LOUISVILLE,KY,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,5223150,2722678,-272267.8,$0,$0,-272267.8,-0.0521271263509568,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$2,778",$0,"$2,778","-$269,490",-0.0515953447632176
799097,140162,ST. JOSEPH MEDICAL CENTER,BLOOMINGTON,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,265416245,153674144.91044,-15367414.491044,"$1,535,118",$0,-13832296.241044,-0.0521154846458024,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$140,371",$0,"$140,371","-$13,691,925",-0.0515866134843517
823406,50009,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,308384708,174706061.200456,-17470606.1200456,"$1,417,142",$0,-16053464.3700456,-0.0520566161472752,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$158,557",$0,"$158,557","-$15,894,907",-0.0515424621104565
