rpt_rec_num,prvdr_num_chr,provider_name,city,state_abbrev,raw_provider_model_class,clean_provider_group,clean_provider_model_class,revenue_source_method,net_patient_revenue_model,outpatient_exposure_used,outpatient_repricing_pressure,uncompensated_care_offset,stabilization_support,net_provider_impact,net_provider_impact_pct_of_npr,stabilization_tier,stabilization_basis,transition_support_cap_rate,annual_transition_support_cap_model,large_negative_impact_flag,severe_negative_impact_flag,permanent_rural_access_eligible_flag,pediatric_transition_eligible_flag,high_stabilization_tier_flag,case_B_temporary_support,case_C_temporary_support,case_D_permanent_rural_access_support,case_E_temporary_support,case_F_temporary_support,case_F_permanent_rural_access_support,case_F_total_added_support,case_A_net_impact,case_A_net_impact_pct_npr,case_B_net_impact,case_B_net_impact_pct_npr,case_C_net_impact,case_C_net_impact_pct_npr,case_D_net_impact,case_D_net_impact_pct_npr,case_E_net_impact,case_E_net_impact_pct_npr,case_F_net_impact,case_F_net_impact_pct_npr,phasein_year1_net_impact,phasein_year1_net_impact_pct_npr,phasein_year2_net_impact,phasein_year2_net_impact_pct_npr,phasein_year3_net_impact,phasein_year3_net_impact_pct_npr,phasein_year4_plus_net_impact,phasein_year4_plus_net_impact_pct_npr
813567,670314,ST MICHAELS MEDICAL HOSPITAL LLC,SUGARLAND,TX,Children's hospital,Children's / pediatric,Children's / pediatric hospital,standard_g2_l028_split,7878233,6240632.95449825,-624063.295449825,13396.25,62406.3295449825,-548260.715904842,-0.0695918381577242,Tier 2 - moderate transition support,class + UC burden,0.01,62406.3295449825,TRUE,FALSE,FALSE,TRUE,FALSE,38587.2664762105,311913.725904842,0,0,196955.825,0,196955.825,-548260.715904842,-0.0695918381577242,-509673.449428632,-0.0646938786182932,-236346.99,-0.03,-548260.715904842,-0.0695918381577242,-548260.715904842,-0.0695918381577242,-351304.890904842,-0.0445918381577242,-173822.738634948,-0.0220636707031827,-298635.397724912,-0.0379063931880299,-423448.056814878,-0.0537491156728771,-548260.715904843,-0.0695918381577243
813677,330241,UNIVERSITY HOSPITAL AT SYRACUSE,SYRACUSE,NY,Critical access hospital,General acute / academic,Academic / major medical center,standard_g2_l028_split,1853408639,879216029.626654,-87921602.9626654,5657148.5,0,-82264454.4626654,-0.0443854920774789,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-82264454.4626654,-0.0443854920774789,-82264454.4626654,-0.0443854920774789,-82264454.4626654,-0.0443854920774789,-82264454.4626654,-0.0443854920774789,-82264454.4626654,-0.0443854920774789,-82264454.4626654,-0.0443854920774789,-29511492.6850662,-0.0159228202912602,-47095813.2775992,-0.0254103775533331,-64680133.8701323,-0.034897934815406,-82264454.4626654,-0.0443854920774789
826157,100307,ASCENSION ST. VINCENTS SOUTHSIDE HO,JACKSONVILLE,FL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,378983769,245503757.419405,-24550375.7419405,5310106.5,2455037.57419405,-16785231.6677465,-0.0442901069669463,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,2455037.57419405,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-16785231.6677465,-0.0442901069669463,-16785231.6677465,-0.0442901069669464,-16785231.6677465,-0.0442901069669464,-16785231.6677465,-0.0442901069669464,-16785231.6677465,-0.0442901069669464,-16785231.6677465,-0.0442901069669464,-2055006.22258215,-0.00542241222626648,-6965081.37097025,-0.0183783104731597,-11875156.5193584,-0.031334208720053,-16785231.6677464,-0.0442901069669462
825118,100040,ASCENSION ST. VINCENTS RIVERSIDE,JACKSONVILLE,FL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,477808088,259444212.447123,-25944421.2447123,4826241.75,0,-21118179.4947123,-0.0441980368794266,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-21118179.4947123,-0.0441980368794266,-21118179.4947123,-0.0441980368794266,-21118179.4947123,-0.0441980368794266,-21118179.4947123,-0.0441980368794266,-21118179.4947123,-0.0441980368794266,-21118179.4947123,-0.0441980368794266,-5551526.74788492,-0.0116187374958896,-10740410.9968274,-0.0224785039570686,-15929295.2457698,-0.0333382704182476,-21118179.4947123,-0.0441980368794266
811177,490067,BON SECOURS SOUTHSIDE MEDICAL CENTER,PETERSBURG,VA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,288050104,146569310.513209,-14656931.0513209,1962769.5,0,-12694161.5513209,-0.04406928299988,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-12694161.5513209,-0.04406928299988,-12694161.5513209,-0.0440692829998801,-12694161.5513209,-0.0440692829998801,-12694161.5513209,-0.0440692829998801,-12694161.5513209,-0.0440692829998801,-12694161.5513209,-0.0440692829998801,-3900002.92052836,-0.013539321341569,-6831389.13079254,-0.0237159752276727,-9762775.34105672,-0.0338926291137764,-12694161.5513209,-0.0440692829998801
824713,50599,UC DAVIS MEDICAL CENTER,SACRAMENTO,CA,Critical access hospital,General acute / academic,Academic / major medical center,standard_g2_l028_split,3865080424,1788167748.17076,-178816774.817076,8780095.5,0,-170036679.317076,-0.0439930507684246,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-170036679.317076,-0.0439930507684246,-170036679.317076,-0.0439930507684246,-170036679.317076,-0.0439930507684246,-170036679.317076,-0.0439930507684246,-170036679.317076,-0.0439930507684246,-170036679.317076,-0.0439930507684246,-62746614.4268304,-0.0162342325497831,-98509969.3902456,-0.025487171955997,-134273324.353661,-0.0347401113622108,-170036679.317076,-0.0439930507684246
811882,360112,ST VINCENT MEDICAL CENTER,TOLEDO,OH,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1065892114,522394606.165561,-52239460.6165561,5349880.75,0,-46889579.8665561,-0.0439909248325259,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-46889579.8665561,-0.0439909248325259,-46889579.8665561,-0.0439909248325259,-46889579.8665561,-0.0439909248325259,-46889579.8665561,-0.0439909248325259,-46889579.8665561,-0.0439909248325259,-46889579.8665561,-0.0439909248325259,-15545903.4966224,-0.0145848752349644,-25993795.6199337,-0.0243868917674849,-36441687.7432449,-0.0341889083000054,-46889579.8665561,-0.0439909248325259
799093,140067,SAINT FRANCIS MEDICAL CENTER,PEORIA,IL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1575636154,758243791.245268,-75824379.1245268,6514532.25,0,-69309846.8745268,-0.0439884847136649,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-69309846.8745268,-0.0439884847136649,-69309846.8745268,-0.0439884847136649,-69309846.8745268,-0.0439884847136649,-69309846.8745268,-0.0439884847136649,-69309846.8745268,-0.0439884847136649,-69309846.8745268,-0.0439884847136649,-23815219.3998107,-0.015114669296812,-38980095.2247161,-0.024739274435763,-54144971.0496214,-0.034363879574714,-69309846.8745268,-0.0439884847136649
827482,190064,OUR LADY OF THE LAKE RMC,BATON ROUGE,LA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,1586303045,817137618.690151,-81713761.8690151,12521681.25,0,-69192080.6190151,-0.0436184503567003,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-69192080.6190151,-0.0436184503567003,-69192080.6190151,-0.0436184503567003,-69192080.6190151,-0.0436184503567003,-69192080.6190151,-0.0436184503567003,-69192080.6190151,-0.0436184503567003,-69192080.6190151,-0.0436184503567003,-20163823.497606,-0.0127112051894259,-36506575.8714091,-0.023013620245184,-52849328.2452121,-0.0333160353009422,-69192080.6190151,-0.0436184503567003
825490,50348,UCI MEDICAL CENTER,ORANGE,CA,Critical access hospital,General acute / academic,Academic / major medical center,standard_g2_l028_split,2540747028,1180556465.1806,-118055646.51806,7279399.5,0,-110776247.01806,-0.0435998727135224,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-110776247.01806,-0.0435998727135224,-110776247.01806,-0.0435998727135223,-110776247.01806,-0.0435998727135223,-110776247.01806,-0.0435998727135223,-110776247.01806,-0.0435998727135223,-110776247.01806,-0.0435998727135223,-39942859.107224,-0.0157209114748688,-63553988.410836,-0.02501389855442,-87165117.714448,-0.0343068856339711,-110776247.01806,-0.0435998727135223
799142,250102,MS BAPTIST MEDICAL CENTER,JACKSON,MS,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,547625940,288661237.601012,-28866123.7601012,5011897.25,0,-23854226.5101012,-0.043559343646324,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-23854226.5101012,-0.043559343646324,-23854226.5101012,-0.043559343646324,-23854226.5101012,-0.043559343646324,-23854226.5101012,-0.043559343646324,-23854226.5101012,-0.043559343646324,-23854226.5101012,-0.043559343646324,-6534552.25404048,-0.0119325104541989,-12307777.0060607,-0.0224747881849072,-18081001.758081,-0.0330170659156156,-23854226.5101012,-0.043559343646324
826459,190125,ST. FRANCIS MEDICAL CENTER,MONROE,LA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,436614299,216287967.189846,-21628796.7189846,2651987.75,0,-18976808.9689846,-0.0434635535584797,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-18976808.9689846,-0.0434635535584797,-18976808.9689846,-0.0434635535584798,-18976808.9689846,-0.0434635535584798,-18976808.9689846,-0.0434635535584798,-18976808.9689846,-0.0434635535584798,-18976808.9689846,-0.0434635535584798,-5999530.93759384,-0.013741031732893,-10325290.2813908,-0.0236485390080886,-14651049.6251877,-0.0335560462832842,-18976808.9689846,-0.0434635535584798
800937,150162,FRANCISCAN HEALTH INDIANAPOLIS,INDIANAPOLIS,IN,Short-term acute/general hospital,Rural / CAH / IHS,Rural primary care / IHS-like hospital,standard_g2_l028_split,939880287,537407066.015362,-53740706.6015362,4551843.5,5374070.66015362,-43814792.4413826,-0.0466174182472056,Tier 2 - moderate transition support,class + UC burden,0.01,5374070.66015362,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,3e+06,0,0,3e+06,3e+06,-43814792.4413826,-0.0466174182472056,-43814792.4413826,-0.0466174182472056,-43814792.4413826,-0.0466174182472056,-40814792.4413826,-0.0434255223839827,-43814792.4413826,-0.0466174182472056,-40814792.4413826,-0.0434255223839827,-11570368.4804609,-0.0123104704295823,-22318509.8007681,-0.0237461197021234,-33066651.1210753,-0.0351817689746645,-43814792.4413826,-0.0466174182472055
826572,500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,VANCOUVER,WA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,934514959,467698470.81243,-46769847.081243,6258328.25,0,-40511518.831243,-0.0433503160555004,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-40511518.831243,-0.0433503160555004,-40511518.831243,-0.0433503160555004,-40511518.831243,-0.0433503160555004,-40511518.831243,-0.0433503160555004,-40511518.831243,-0.0433503160555004,-40511518.831243,-0.0433503160555004,-12449610.5824972,-0.0133220024597779,-21803579.9987458,-0.0233314403250187,-31157549.4149944,-0.0333408781902596,-40511518.831243,-0.0433503160555004
813006,330182,ST. FRANCIS HOSPITAL,ROSLYN,NY,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,913660387,419328306.018921,-41932830.6018921,2338766.75,0,-39594063.8518921,-0.0433356468281383,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-39594063.8518921,-0.0433356468281383,-39594063.8518921,-0.0433356468281382,-39594063.8518921,-0.0433356468281382,-39594063.8518921,-0.0433356468281382,-39594063.8518921,-0.0433356468281382,-39594063.8518921,-0.0433356468281382,-14434365.4907568,-0.015798392593283,-22820931.6111353,-0.0249774773382347,-31207497.7315137,-0.0341565620831865,-39594063.8518921,-0.0433356468281382
825467,500021,ST CLARE HOSPITAL,LAKEWOOD,WA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,192895950,107170886.311502,-10717088.6311502,2375718,0,-8341370.63115016,-0.0432428499984067,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-8341370.63115016,-0.0432428499984067,-8341370.63115016,-0.0432428499984067,-8341370.63115016,-0.0432428499984067,-8341370.63115016,-0.0432428499984067,-8341370.63115016,-0.0432428499984067,-8341370.63115016,-0.0432428499984067,-1911117.45246008,-0.00990750429161462,-4054535.17869012,-0.0210192861938787,-6197952.90492016,-0.0321310680961428,-8341370.6311502,-0.0432428499984069
800386,140113,OSF HEART OF MARY MEDICAL CENTER,URBANA,IL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,98869928,50606288.6683843,-5060628.86683843,796977.5,0,-4263651.36683843,-0.0431238441565208,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-4263651.36683843,-0.0431238441565208,-4263651.36683843,-0.0431238441565208,-4263651.36683843,-0.0431238441565208,-4263651.36683843,-0.0431238441565208,-4263651.36683843,-0.0431238441565208,-4263651.36683843,-0.0431238441565208,-1227274.04673537,-0.0124130164910747,-2239399.82010306,-0.0226499590462234,-3251525.59347074,-0.0328869016013721,-4263651.36683843,-0.0431238441565208
810732,100014,ADVENTHEALTH NEW SMYRNA BEACH,NEW SMYRNA BEACH,FL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,207518916,110333468.009312,-11033346.8009312,2088412,0,-8944934.80093123,-0.0431041900822729,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-8944934.80093123,-0.0431041900822729,-8944934.80093123,-0.0431041900822729,-8944934.80093123,-0.0431041900822729,-8944934.80093123,-0.0431041900822729,-8944934.80093123,-0.0431041900822729,-8944934.80093123,-0.0431041900822729,-2324926.72037248,-0.0112034448000513,-4531596.08055872,-0.0218370265607918,-6738265.44074496,-0.0324706083215323,-8944934.8009312,-0.0431041900822728
829661,230077,MYMICHIGAN MEDICAL CENTER SAGINAW,SAGINAW,MI,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,244691033,130310295.021412,-13031029.5021412,2493528,0,-10537501.5021412,-0.0430645184375891,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-10537501.5021412,-0.0430645184375891,-10537501.5021412,-0.043064518437589,-10537501.5021412,-0.043064518437589,-10537501.5021412,-0.043064518437589,-10537501.5021412,-0.043064518437589,-10537501.5021412,-0.043064518437589,-2718883.80085648,-0.0111114974975666,-5325089.70128472,-0.0217625044775741,-7931295.60171296,-0.0324135114575815,-10537501.5021412,-0.043064518437589
824731,100292,ASCENSION SACRED HEART EMERALD COAST,DESTIN,FL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,202478059,135584428.057087,-13558442.8057087,3505826,1355844.28057087,-8696772.52513779,-0.0429516786563911,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,1355844.28057087,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-8696772.52513779,-0.0429516786563911,-8696772.52513779,-0.0429516786563911,-8696772.52513779,-0.0429516786563911,-8696772.52513779,-0.0429516786563911,-8696772.52513779,-0.0429516786563911,-8696772.52513779,-0.0429516786563911,-561706.841712611,-0.00277416152884304,-3273395.40285435,-0.0161666672380258,-5985083.96399609,-0.0295591729472085,-8696772.52513783,-0.0429516786563913
823939,420048,MUSC HEALTH KERSHAW MEDICAL CENTER,CAMDEN,SC,Critical access hospital,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,90523234,65340064.0429537,-6534006.40429537,1995213,653400.640429537,-3885392.76386583,-0.0429214975225679,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,653400.640429537,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-3885392.76386583,-0.0429214975225679,-3885392.76386583,-0.0429214975225679,-3885392.76386583,-0.0429214975225679,-3885392.76386583,-0.0429214975225679,-3885392.76386583,-0.0429214975225679,-3885392.76386583,-0.0429214975225679,35011.0787113889,0.000386763454688206,-1271790.20214768,-0.0140493235377305,-2578591.48300676,-0.0284854105301492,-3885392.76386583,-0.0429214975225679
824978,230019,ASCENSION PROVIDENCE HOSPITAL,SOUTHFIELD,MI,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,979865619,479439748.792973,-47943974.8792973,5995619.25,0,-41948355.6292973,-0.0428103148185846,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-41948355.6292973,-0.0428103148185846,-41948355.6292973,-0.0428103148185846,-41948355.6292973,-0.0428103148185846,-41948355.6292973,-0.0428103148185846,-41948355.6292973,-0.0428103148185846,-41948355.6292973,-0.0428103148185846,-13181970.7017189,-0.0134528352113954,-22770765.6775784,-0.0232386617471251,-32359560.6534378,-0.0330244882828549,-41948355.6292973,-0.0428103148185846
800421,251331,BMH - CALHOUN,CALHOUN,MS,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,25726923,14218962.6734452,-1421896.26734452,320618.5,0,-1101277.76734452,-0.0428064315092995,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-1101277.76734452,-0.0428064315092995,-1101277.76734452,-0.0428064315092994,-1101277.76734452,-0.0428064315092994,-1101277.76734452,-0.0428064315092994,-1101277.76734452,-0.0428064315092994,-1101277.76734452,-0.0428064315092994,-248140.006937808,-0.00964514905019182,-532519.260406712,-0.0206989098698944,-816898.513875616,-0.0317526706895969,-1101277.76734452,-0.0428064315092994
823921,371304,MERCY HOSPITAL TISHOMINGO,TISHOMINGO,OK,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,12739460,8351845.34442129,-835184.534442129,206544.25,83518.4534442129,-545121.830997916,-0.0427900265001747,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,83518.4534442129,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-545121.830997916,-0.0427900265001747,-545121.830997916,-0.0427900265001747,-545121.830997916,-0.0427900265001747,-545121.830997916,-0.0427900265001747,-545121.830997916,-0.0427900265001747,-545121.830997916,-0.0427900265001747,-44011.1103326387,-0.00345470768247938,-211048.017221064,-0.0165664806217112,-378084.92410949,-0.029678253560943,-545121.830997916,-0.0427900265001747
825213,230254,ASCENSION PROVIDENCE ROCHESTER HOSPI,ROCHESTER,MI,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,294461867,138565821.329975,-13856582.1329975,1256892.25,0,-12599689.8829975,-0.0427888677449616,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-12599689.8829975,-0.0427888677449616,-12599689.8829975,-0.0427888677449617,-12599689.8829975,-0.0427888677449617,-12599689.8829975,-0.0427888677449617,-12599689.8829975,-0.0427888677449617,-12599689.8829975,-0.0427888677449617,-4285740.603199,-0.0145544842422635,-7057057.0297985,-0.0239659454098296,-9828373.456398,-0.0333774065773956,-12599689.8829975,-0.0427888677449617
827180,40007,ST VINCENT INFIRMARY MEDICAL CENTER,LITTLE ROCK,AR,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,411933756,209401409.876486,-20940140.9876486,3339807.5,0,-17600333.4876486,-0.0427261258182702,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-17600333.4876486,-0.0427261258182702,-17600333.4876486,-0.0427261258182702,-17600333.4876486,-0.0427261258182702,-17600333.4876486,-0.0427261258182702,-17600333.4876486,-0.0427261258182702,-17600333.4876486,-0.0427261258182702,-5036248.89505944,-0.0122258708389497,-9224277.09258916,-0.0223926224987232,-13412305.2901189,-0.0325593741584967,-17600333.4876486,-0.0427261258182702
828322,121300,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA KAUAI,HI,Critical access hospital,Rural / CAH / IHS,CAH candidate - internally safe,standard_g2_l028_split,55584084,34196264.5319083,-3419626.45319084,98862.5,341962.645319084,-2978801.30787175,-0.0535909039694124,Tier 2 - moderate transition support,class + UC burden,0.01,341962.645319084,TRUE,FALSE,TRUE,FALSE,FALSE,49899.2769679375,0,555840.84,0,49899.2769679375,555840.84,605740.116967938,-2978801.30787175,-0.0535909039694124,-2928902.03090381,-0.0526931779770593,-2978801.30787175,-0.0535909039694124,-2422960.46787175,-0.0435909039694124,-2978801.30787175,-0.0535909039694124,-2373061.19090381,-0.0426931779770593,-927025.435957252,-0.0166778935487585,-1610950.72659542,-0.0289822303556432,-2294876.01723359,-0.0412865671625278,-2978801.30787176,-0.0535909039694125
825176,151314,ASCENSION ST VINCENT SALEM,SALEM,IN,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,20188552,19651013.3822894,-1965101.33822894,619309,393020.267645789,-952772.070583155,-0.0471936803879325,Tier 3 - high transition support,UC burden safety-net trigger,0.02,393020.267645789,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,100942.76,100942.76,0,100942.76,-952772.070583155,-0.0471936803879325,-952772.070583155,-0.0471936803879325,-952772.070583155,-0.0471936803879325,-952772.070583155,-0.0471936803879325,-851829.310583155,-0.0421936803879325,-851829.310583155,-0.0421936803879325,226288.732354213,0.0112087648660594,-166731.535291575,-0.00825871688527117,-559751.802937363,-0.0277261986366017,-952772.070583151,-0.0471936803879323
799236,173028,VIA CHRISTI REHAB CENTER INC,WICHITA,KS,Short-term acute/general hospital,Specialty / behavioral / rehab,Rehab / LTCH / specialty hospital,standard_g2_l028_split,25522516,10766934.1646043,-1076693.41646043,0,0,-1076693.41646043,-0.0421860218036667,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-1076693.41646043,-0.0421860218036667,-1076693.41646043,-0.0421860218036666,-1076693.41646043,-0.0421860218036666,-1076693.41646043,-0.0421860218036666,-1076693.41646043,-0.0421860218036666,-1076693.41646043,-0.0421860218036666,-430677.366584172,-0.0168744087214666,-646016.049876258,-0.0253116130822,-861354.733168344,-0.0337488174429333,-1076693.41646043,-0.0421860218036666
811403,100109,ADVENTHEALTH SEBRING,SEBRING,FL,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,473159053,234157327.748045,-23415732.7748045,3468407.5,0,-19947325.2748045,-0.0421577588938249,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-19947325.2748045,-0.0421577588938249,-19947325.2748045,-0.0421577588938249,-19947325.2748045,-0.0421577588938249,-19947325.2748045,-0.0421577588938249,-19947325.2748045,-0.0421577588938249,-19947325.2748045,-0.0421577588938249,-5897885.6099218,-0.0124649112650959,-10581032.1648827,-0.0223625271413389,-15264178.7198436,-0.0322601430175819,-19947325.2748045,-0.0421577588938249
825470,500141,ST FRANCIS HOSPITAL,FEDERAL WAY,WA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,324177165,170555907.638507,-17055590.7638507,3422745.5,0,-13632845.2638507,-0.0420536877230409,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-13632845.2638507,-0.0420536877230409,-13632845.2638507,-0.0420536877230409,-13632845.2638507,-0.0420536877230409,-13632845.2638507,-0.0420536877230409,-13632845.2638507,-0.0420536877230409,-13632845.2638507,-0.0420536877230409,-3399490.80554028,-0.010486521484449,-6810608.95831042,-0.0210089102306463,-10221727.1110806,-0.0315312989768436,-13632845.2638507,-0.0420536877230409
824753,151308,ASCENSION ST. VINCENT MERCY,ELWOOD,IN,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,25706791,23908998.5755463,-2390899.85755463,703361.75,478179.971510926,-1209358.1360437,-0.0470443057651071,Tier 3 - high transition support,UC burden safety-net trigger,0.02,478179.971510926,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,128533.955,128533.955,0,128533.955,-1209358.1360437,-0.0470443057651071,-1209358.1360437,-0.047044305765107,-1209358.1360437,-0.047044305765107,-1209358.1360437,-0.047044305765107,-1080824.1810437,-0.042044305765107,-1080824.1810437,-0.042044305765107,225181.778489074,0.00875962225269867,-252998.193021852,-0.00984168708656992,-731178.164532778,-0.0284429964258385,-1209358.1360437,-0.0470443057651071
798699,250044,BAPTIST MEM HOSPITAL BOONEVILLE,BOONEVILLE,MS,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26327623,17304165.6836134,-1730416.56836134,451656.75,173041.656836134,-1105718.16152521,-0.0419984045473914,Tier 2 - moderate transition support,UC burden safety-net trigger,0.01,173041.656836134,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-1105718.16152521,-0.0419984045473914,-1105718.16152521,-0.0419984045473915,-1105718.16152521,-0.0419984045473915,-1105718.16152521,-0.0419984045473915,-1105718.16152521,-0.0419984045473915,-1105718.16152521,-0.0419984045473915,-67468.2205084021,-0.0025626400267279,-413551.53418067,-0.0157078948669491,-759634.847852938,-0.0288531497071702,-1105718.16152521,-0.0419984045473914
824782,190102,OUR LADY OF LOURDES RMC,LAFAYETTE,LA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,605874813,285849965.235034,-28584996.5235034,3220242.75,0,-25364753.7735034,-0.0418646777011728,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-25364753.7735034,-0.0418646777011728,-25364753.7735034,-0.0418646777011729,-25364753.7735034,-0.0418646777011729,-25364753.7735034,-0.0418646777011729,-25364753.7735034,-0.0418646777011729,-25364753.7735034,-0.0418646777011729,-8213755.85940136,-0.0135568531372526,-13930755.164102,-0.0229927946585593,-19647754.4688027,-0.0324287361798661,-25364753.7735034,-0.0418646777011729
824226,50093,ST. AGNES MEDICAL CENTER,FRESNO,CA,Short-term acute/general hospital,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,695393426,323581566.459677,-32358156.6459677,3275604,0,-29082552.6459677,-0.0418217250244291,Tier 0 - not eligible,none,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,-29082552.6459677,-0.0418217250244291,-29082552.6459677,-0.0418217250244291,-29082552.6459677,-0.0418217250244291,-29082552.6459677,-0.0418217250244291,-29082552.6459677,-0.0418217250244291,-29082552.6459677,-0.0418217250244291,-9667658.65838708,-0.0139024303321313,-16139289.9875806,-0.0232088618962306,-22610921.3167742,-0.0325152934603298,-29082552.6459677,-0.0418217250244291
