rpt_rec_num,revenue_source_method,revenue_use_for_model_flag,standard_revenue_use_for_model_flag,rural_fallback_use_for_model_flag,children_total_only_fallback_use_for_model_flag,nonstandard_fallback_use_for_model_flag,rural_fallback_available_flag,children_total_only_fallback_available_flag,nonstandard_fallback_candidate_flag,nonstandard_fallback_failed_plausibility_flag,fallback_crosscheck_ratio,fallback_crosscheck_plausible_flag,rural_fallback_net_to_gross_ratio,rural_fallback_net_to_gross_plausible_flag,children_total_only_net_to_gross_ratio,children_total_only_net_to_gross_plausible_flag,nonstandard_fallback_net_to_gross_ratio,nonstandard_fallback_net_to_gross_plausible_flag,gross_inpatient_patient_revenue,gross_outpatient_patient_revenue,gross_total_patient_revenue,gross_revenue_sum_check,gross_total_minus_inpatient_outpatient,net_patient_revenue,net_to_gross_ratio,outpatient_gross_share,inpatient_gross_share,net_outpatient_exposure_base,net_outpatient_exposure_low,net_outpatient_exposure_high,standard_gross_inpatient_patient_revenue,standard_gross_outpatient_patient_revenue,standard_gross_total_patient_revenue,standard_net_patient_revenue,standard_net_to_gross_ratio,standard_outpatient_gross_share,standard_inpatient_gross_share,standard_net_outpatient_exposure_base,fallback_g200000_l04300_c002,fallback_g300000_l00400_c001,fallback_g200000_l02900_c002,fallback_total_revenue,rural_fallback_net_patient_revenue_proxy,rural_fallback_outpatient_share_low,rural_fallback_outpatient_share_base,rural_fallback_outpatient_share_high,rural_fallback_net_outpatient_exposure_low,rural_fallback_net_outpatient_exposure_base,rural_fallback_net_outpatient_exposure_high,children_fallback_g200000_l02800_c003,children_fallback_g200000_l02800_c001,children_fallback_g300000_l00100_c001,children_fallback_g300000_l00300_c001,children_fallback_total_revenue,children_fallback_net_patient_revenue,children_fallback_outpatient_share_low,children_fallback_outpatient_share_base,children_fallback_outpatient_share_high,children_fallback_net_outpatient_exposure_low,children_fallback_net_outpatient_exposure_base,children_fallback_net_outpatient_exposure_high,nonstandard_fallback_net_patient_revenue_proxy,nonstandard_fallback_outpatient_share_low,nonstandard_fallback_outpatient_share_base,nonstandard_fallback_outpatient_share_high,nonstandard_fallback_net_outpatient_exposure_low,nonstandard_fallback_net_outpatient_exposure_base,nonstandard_fallback_net_outpatient_exposure_high,g3_line_00400_c001,g3_line_00500_c001,g3_line_00600_c001,g3_line_00700_c001,g2_revenue_complete_flag,g3_net_patient_revenue_complete_flag,net_to_gross_plausible_flag,gross_sum_check_plausible_flag
811466,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.07322948107684,FALSE,0.323487093173884,FALSE,1.07322948107684,FALSE,331303316,474072801,805376117,805376117,0,260528779,0.323487093173884,0.588635286039901,0.411364713960099,153356432.348291,153356432.348291,153356432.348291,331303316,474072801,805376117,260528779,0.323487093173884,0.588635286039901,0.411364713960099,153356432.348291,242752164,242752164,242752165,242752164,260528779,0.2,0.3,0.4,,,,805376117,331303316,805376117,260528779,805376117,260528779,0.3,0.45,0.6,,,,260528779,0.05,0.1,0.15,,,,242752164,17776615,,,TRUE,TRUE,TRUE,TRUE
811468,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.18929747757606,FALSE,0.306311066340957,FALSE,1.18929747757606,FALSE,2456531084,1785195552,4241726636,4241726636,0,1299287809,0.306311066340957,0.420865299722252,0.579134700277748,546825153.160253,546825153.160253,546825153.160253,2456531084,1785195552,4241726636,1299287809,0.306311066340957,0.420865299722252,0.579134700277748,546825153.160253,1092483448,1092483448,1092483448,1092483448,1299287809,0.2,0.3,0.4,,,,4241726636,2456531084,4241726636,1299287809,4241726636,1299287809,0.3,0.45,0.6,,,,1299287809,0.05,0.1,0.15,,,,1092483448,206804361,66141,,TRUE,TRUE,TRUE,TRUE
811469,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.23973678443524,FALSE,0.315984461533388,FALSE,1.23973678443524,FALSE,519738378,786101156,1305839534,1305839534,0,412625002,0.315984461533388,0.60198909248217,0.39801090751783,248395750.489434,248395750.489434,248395750.489434,519738378,786101156,1305839534,412625002,0.315984461533388,0.60198909248217,0.39801090751783,248395750.489434,332832749,332832749,332832749,332832749,412625002,0.2,0.3,0.4,,,,1305839534,519738378,1305839534,412625002,1305839534,412625002,0.3,0.45,0.6,,,,412625002,0.05,0.1,0.15,,,,332832749,79792253,2485,,TRUE,TRUE,TRUE,TRUE
811507,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.999873197736053,FALSE,0.247920903115295,FALSE,0.999873197736053,FALSE,39019508,304927186,343946694,343946694,0,85271575,0.247920903115295,0.886553618102228,0.113446381897772,75597823.3375255,75597823.3375255,75597823.3375255,39019508,304927186,343946694,85271575,0.247920903115295,0.886553618102228,0.113446381897772,75597823.3375255,85282389,85282389,85282389,85282389,85271575,0.2,0.3,0.4,,,,343946694,39019508,343946694,85271575,343946694,85271575,0.3,0.45,0.6,,,,85271575,0.05,0.1,0.15,,,,85282389,-10814,,,TRUE,TRUE,TRUE,TRUE
811544,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.04972579861076,FALSE,0.181714408108675,FALSE,1.04972579861076,FALSE,1468567339,2366529081,3835096420,3835096420,0,696892276,0.181714408108675,0.617071599206364,0.382928400793636,430032431.225883,430032431.225883,430032431.225883,1468567339,2366529081,3835096420,696892276,0.181714408108675,0.617071599206364,0.382928400793636,430032431.225883,663880298,663880298,663880298,663880298,696892276,0.2,0.3,0.4,,,,3835096420,1468567339,3835096420,696892276,3835096420,696892276,0.3,0.45,0.6,,,,696892276,0.05,0.1,0.15,,,,663880298,33011978,,12903470,TRUE,TRUE,TRUE,TRUE
811599,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.10782748344201,FALSE,0.251830619722348,FALSE,1.10782748344201,FALSE,103241183,207136086,310377269,310377269,0,78162500,0.251830619722348,0.667368736980542,0.332631263019458,52163208.9042416,52163208.9042416,52163208.9042416,103241183,207136086,310377269,78162500,0.251830619722348,0.667368736980542,0.332631263019458,52163208.9042416,70554758,70554758,70554758,70554758,78162500,0.2,0.3,0.4,,,,310377269,103241183,310377269,78162500,310377269,78162500,0.3,0.45,0.6,,,,78162500,0.05,0.1,0.15,,,,70554758,7607742,,52311,TRUE,TRUE,TRUE,TRUE
811610,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.18354029494328,FALSE,0.511606739522719,FALSE,1.18354029494328,FALSE,7887000,4443250,12330250,12330250,0,6308239,0.511606739522719,0.360353601913992,0.639646398086008,2273196.64538432,2273196.64538432,2273196.64538432,7887000,4443250,12330250,6308239,0.511606739522719,0.360353601913992,0.639646398086008,2273196.64538432,5329974,5329974,5329974,5329974,6308239,0.2,0.3,0.4,,,,12330250,7887000,12330250,6308239,12330250,6308239,0.3,0.45,0.6,,,,6308239,0.05,0.1,0.15,,,,5329974,978265,,,TRUE,TRUE,TRUE,TRUE
811615,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.968353443896745,FALSE,0.830186271518961,FALSE,0.968353443896745,FALSE,261257901,119246700,380504601,380504601,0,315889696,0.830186271518961,0.313390954239736,0.686609045760264,98996973.2639401,98996973.2639401,98996973.2639401,261257901,119246700,380504601,315889696,0.830186271518961,0.313390954239736,0.686609045760264,98996973.2639401,326213221,326213221,326213221,326213221,315889696,0.2,0.3,0.4,,,,380504601,261257901,380504601,315889696,380504601,315889696,0.3,0.45,0.6,,,,315889696,0.05,0.1,0.15,,,,326213221,-10323525,1223801,639609,TRUE,TRUE,TRUE,TRUE
811617,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.02013357990875,FALSE,0.828085650700679,FALSE,1.02013357990875,FALSE,363807880,199264408,563072288,563072288,0,466272082,0.828085650700679,0.353887790691628,0.646112209308372,165007996.960166,165007996.960166,165007996.960166,363807880,199264408,563072288,466272082,0.828085650700679,0.353887790691628,0.646112209308372,165007996.960166,457069634,457069634,457069634,457069634,466272082,0.2,0.3,0.4,,,,563072288,363807880,563072288,466272082,563072288,466272082,0.3,0.45,0.6,,,,466272082,0.05,0.1,0.15,,,,457069634,9202448,2244216,7189209,TRUE,TRUE,TRUE,TRUE
811658,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01574380644212,FALSE,0.2922669835986,FALSE,1.01574380644212,FALSE,4530715420,3338727853,7869443273,7869443273,0,2299978448,0.2922669835986,0.42426480974266,0.57573519025734,975799918.652938,975799918.652938,975799918.652938,4530715420,3338727853,7869443273,2299978448,0.2922669835986,0.42426480974266,0.57573519025734,975799918.652938,2264329286,2264329286,2588821727,2264329286,2299978448,0.2,0.3,0.4,,,,7869443273,4530715420,7869443273,2299978448,7869443273,2299978448,0.3,0.45,0.6,,,,2299978448,0.05,0.1,0.15,,,,2264329286,35649162,,,TRUE,TRUE,TRUE,TRUE
811673,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.06072986986916,FALSE,0.272967655011516,FALSE,1.06072986986916,FALSE,1036272554,923960390,1960232944,1960232944,0,535080190,0.272967655011516,0.471352342499964,0.528647657500036,252211300.981826,252211300.981826,252211300.981826,1036272554,923960390,1960232944,535080190,0.272967655011516,0.471352342499964,0.528647657500036,252211300.981826,504445293,504445293,504445293,504445293,535080190,0.2,0.3,0.4,,,,1960232944,1036272554,1960232944,535080190,1960232944,535080190,0.3,0.45,0.6,,,,535080190,0.05,0.1,0.15,,,,504445293,30634897,,,TRUE,TRUE,TRUE,TRUE
811694,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.936034971462339,FALSE,0.229083665096123,FALSE,0.936034971462339,FALSE,2130153441,1631775375,3761928816,3761928816,0,861796441,0.229083665096123,0.433760300848819,0.566239699151181,373813083.518601,373813083.518601,373813083.518601,2130153441,1631775375,3761928816,861796441,0.229083665096123,0.433760300848819,0.566239699151181,373813083.518601,920688294,920688294,920688294,920688294,861796441,0.2,0.3,0.4,,,,3761928816,2130153441,3761928816,861796441,3761928816,861796441,0.3,0.45,0.6,,,,861796441,0.05,0.1,0.15,,,,920688294,-58891853,171473,2113701,TRUE,TRUE,TRUE,TRUE
811705,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.9498317305079,FALSE,0.444698872344126,FALSE,0.9498317305079,FALSE,470493533,577673312,1048166845,1048166845,0,466118614,0.444698872344126,0.551127251120026,0.448872748879974,256890670.429696,256890670.429696,256890670.429696,470493533,577673312,1048166845,466118614,0.444698872344126,0.551127251120026,0.448872748879974,256890670.429696,490738095,490738095,377478872,490738095,466118614,0.2,0.3,0.4,,,,1048166845,470493533,1048166845,466118614,1048166845,466118614,0.3,0.45,0.6,,,,466118614,0.05,0.1,0.15,,,,490738095,-24619481,588014,21394488,TRUE,TRUE,TRUE,TRUE
811839,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.859115393920956,FALSE,0.556986956041377,FALSE,0.859115393920956,FALSE,177304600,27586191,204890791,204890791,0,114121498,0.556986956041377,0.13463851091287,0.86536148908713,15365148.553866,15365148.553866,15365148.553866,177304600,27586191,204890791,114121498,0.556986956041377,0.13463851091287,0.86536148908713,15365148.553866,132836053,132836053,132836053,132836053,114121498,0.2,0.3,0.4,,,,204890791,177304600,204890791,114121498,204890791,114121498,0.3,0.45,0.6,,,,114121498,0.05,0.1,0.15,,,,132836053,-18714555,3050054,1030536,TRUE,TRUE,TRUE,TRUE
811868,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.01001791513444,FALSE,0.202323859045324,FALSE,1.01001791513444,FALSE,800521169,527304977,1327826146,1327826146,0,268650910,0.202323859045324,0.39711898925057,0.60288101074943,106686377.840446,106686377.840446,106686377.840446,800521169,527304977,1327826146,268650910,0.202323859045324,0.39711898925057,0.60288101074943,106686377.840446,265986282,265986282,265986282,265986282,268650910,0.2,0.3,0.4,,,,1327826146,800521169,1327826146,268650910,1327826146,268650910,0.3,0.45,0.6,,,,268650910,0.05,0.1,0.15,,,,265986282,2664628,,32482,TRUE,TRUE,TRUE,TRUE
811872,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.981546306776595,FALSE,0.315979031880047,FALSE,0.981546306776595,FALSE,641122127,1322640580,1963762707,1963762707,0,620507839,0.315979031880047,0.673523626497914,0.326476373502086,417926689.993664,417926689.993664,417926689.993664,641122127,1322640580,1963762707,620507839,0.315979031880047,0.673523626497914,0.326476373502086,417926689.993664,632173780,632173780,632173780,632173780,620507839,0.2,0.3,0.4,,,,1963762707,641122127,1963762707,620507839,1963762707,620507839,0.3,0.45,0.6,,,,620507839,0.05,0.1,0.15,,,,632173780,-11665941,86,19071999,TRUE,TRUE,TRUE,TRUE
811876,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.09395275621761,FALSE,0.189677703677101,FALSE,1.09395275621761,FALSE,1326726141,1482780067,2809506208,2809506208,0,532900686,0.189677703677101,0.5277724828576,0.4722275171424,281250318.166738,281250318.166738,281250318.166738,1326726141,1482780067,2809506208,532900686,0.189677703677101,0.5277724828576,0.4722275171424,281250318.166738,487133181,487133181,487133181,487133181,532900686,0.2,0.3,0.4,,,,2809506208,1326726141,2809506208,532900686,2809506208,532900686,0.3,0.45,0.6,,,,532900686,0.05,0.1,0.15,,,,487133181,45767505,,41595715,TRUE,TRUE,TRUE,TRUE
811879,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.993303439008777,FALSE,0.174808286128813,FALSE,0.993303439008777,FALSE,905994677,988978664,1894973341,1894973341,0,331257042,0.174808286128813,0.521895819113795,0.478104180886205,172881665.271803,172881665.271803,172881665.271803,905994677,988978664,1894973341,331257042,0.174808286128813,0.521895819113795,0.478104180886205,172881665.271803,333490280,333490280,333490280,333490280,331257042,0.2,0.3,0.4,,,,1894973341,905994677,1894973341,331257042,1894973341,331257042,0.3,0.45,0.6,,,,331257042,0.05,0.1,0.15,,,,333490280,-2233238,,19252,TRUE,TRUE,TRUE,TRUE
811882,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.00680420107373,FALSE,0.139054044126155,FALSE,1.00680420107373,FALSE,3908534349,3756773918,7665308267,7665308267,0,1065892114,0.139054044126155,0.490100826626025,0.509899173373975,522394606.165561,522394606.165561,522394606.165561,3908534349,3756773918,7665308267,1065892114,0.139054044126155,0.490100826626025,0.509899173373975,522394606.165561,1058688584,1058688584,1058688584,1058688584,1065892114,0.2,0.3,0.4,,,,7665308267,3908534349,7665308267,1065892114,7665308267,1065892114,0.3,0.45,0.6,,,,1065892114,0.05,0.1,0.15,,,,1058688584,7203530,28236,2319995,TRUE,TRUE,TRUE,TRUE
811883,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.0818236859757,FALSE,0.170236636592409,FALSE,1.0818236859757,FALSE,499802819,819228134,1319030953,1319030953,0,224547393,0.170236636592409,0.621083327981614,0.378916672018386,139462642.134035,139462642.134035,139462642.134035,499802819,819228134,1319030953,224547393,0.170236636592409,0.621083327981614,0.378916672018386,139462642.134035,207563761,207563761,207563761,207563761,224547393,0.2,0.3,0.4,,,,1319030953,499802819,1319030953,224547393,1319030953,224547393,0.3,0.45,0.6,,,,224547393,0.05,0.1,0.15,,,,207563761,16983632,,,TRUE,TRUE,TRUE,TRUE
811884,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.965319119492945,FALSE,0.1833262987844,FALSE,0.965319119492945,FALSE,495783192,718833895,1214617087,1214617087,0,222671255,0.1833262987844,0.591819350059909,0.408180649940091,131781157.411124,131781157.411124,131781157.411124,495783192,718833895,1214617087,222671255,0.1833262987844,0.591819350059909,0.408180649940091,131781157.411124,230671133,230671133,230671133,230671133,222671255,0.2,0.3,0.4,,,,1214617087,495783192,1214617087,222671255,1214617087,222671255,0.3,0.45,0.6,,,,222671255,0.05,0.1,0.15,,,,230671133,-7999878,,65,TRUE,TRUE,TRUE,TRUE
811886,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.973703001419995,FALSE,0.265953596295951,FALSE,0.973703001419995,FALSE,30784471,185823884,216608355,216608355,0,57607771,0.265953596295951,0.857879577175128,0.142120422824872,49420530.2274816,49420530.2274816,49420530.2274816,30784471,185823884,216608355,57607771,0.265953596295951,0.857879577175128,0.142120422824872,49420530.2274816,59163596,59163596,59163596,59163596,57607771,0.2,0.3,0.4,,,,216608355,30784471,216608355,57607771,216608355,57607771,0.3,0.45,0.6,,,,57607771,0.05,0.1,0.15,,,,59163596,-1555825,,,TRUE,TRUE,TRUE,TRUE
811887,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.2006796035074,FALSE,0.191402095308547,FALSE,1.2006796035074,FALSE,685424715,956779439,1642204154,1642204154,0,314321316,0.191402095308547,0.582619059067366,0.417380940932634,183129589.372736,183129589.372736,183129589.372736,685424715,956779439,1642204154,314321316,0.191402095308547,0.582619059067366,0.417380940932634,183129589.372736,261786171,261786171,261786171,261786171,314321316,0.2,0.3,0.4,,,,1642204154,685424715,1642204154,314321316,1642204154,314321316,0.3,0.45,0.6,,,,314321316,0.05,0.1,0.15,,,,261786171,52535145,,,TRUE,TRUE,TRUE,TRUE
811890,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.04782102256822,FALSE,0.210570817260779,FALSE,1.04782102256822,FALSE,22484030,125144442,147628472,147628472,0,31086248,0.210570817260779,0.847698552349712,0.152301447650288,26351767.4275841,26351767.4275841,26351767.4275841,22484030,125144442,147628472,31086248,0.210570817260779,0.847698552349712,0.152301447650288,26351767.4275841,29667517,29667517,29667517,29667517,31086248,0.2,0.3,0.4,,,,147628472,22484030,147628472,31086248,147628472,31086248,0.3,0.45,0.6,,,,31086248,0.05,0.1,0.15,,,,29667517,1418731,,5,TRUE,TRUE,TRUE,TRUE
811891,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.14480482527696,FALSE,0.344724279098413,FALSE,1.14480482527696,FALSE,14398414,79054113,93452527,93452527,0,32215355,0.344724279098413,0.845928040019721,0.15407195998028,27251872.1136895,27251872.1136895,27251872.1136895,14398414,79054113,93452527,32215355,0.344724279098413,0.845928040019721,0.15407195998028,27251872.1136895,28140478,28140478,28140478,28140478,32215355,0.2,0.3,0.4,,,,93452527,14398414,93452527,32215355,93452527,32215355,0.3,0.45,0.6,,,,32215355,0.05,0.1,0.15,,,,28140478,4074877,,,TRUE,TRUE,TRUE,TRUE
811893,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.967017118210486,FALSE,0.189047414573761,FALSE,0.967017118210486,FALSE,23825518,118351232,142176750,142176750,0,26878147,0.189047414573761,0.832423247823572,0.167576752176428,22373994.4212194,22373994.4212194,22373994.4212194,23825518,118351232,142176750,26878147,0.189047414573761,0.832423247823572,0.167576752176428,22373994.4212194,27794903,27794903,27794903,27794903,26878147,0.2,0.3,0.4,,,,142176750,23825518,142176750,26878147,142176750,26878147,0.3,0.45,0.6,,,,26878147,0.05,0.1,0.15,,,,27794903,-916756,,,TRUE,TRUE,TRUE,TRUE
811908,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,220778594,,,220778594,1,0.3,0.7,66233578.2,44155718.8,88311437.6,,,,,,,,,220778594,220778594,220778594,220778594,220778594,0.2,0.3,0.4,44155718.8,66233578.2,88311437.6,,,,,,,0.3,0.45,0.6,,,,220778594,0.05,0.1,0.15,,,,220778594,-220778594,,,FALSE,FALSE,TRUE,FALSE
811922,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.860932429102335,FALSE,0.228474262405449,FALSE,0.860932429102335,FALSE,596080756,1117503080,1713583836,1713583836,0,391509803,0.228474262405449,0.652143803251888,0.347856196748112,255320691.938818,255320691.938818,255320691.938818,596080756,1117503080,1713583836,391509803,0.228474262405449,0.652143803251888,0.347856196748112,255320691.938818,454750907,454750907,454750907,454750907,391509803,0.2,0.3,0.4,,,,1713583836,596080756,1713583836,391509803,1713583836,391509803,0.3,0.45,0.6,,,,391509803,0.05,0.1,0.15,,,,454750907,-63241104,309092,2957201,TRUE,TRUE,TRUE,TRUE
811930,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.3059357826126,FALSE,0.252755653613034,FALSE,1.3059357826126,FALSE,6551202,86537058,93088260,93088260,0,23528584,0.252755653613034,0.929623757066681,0.0703762429333194,21872730.656539,21872730.656539,21872730.656539,6551202,86537058,93088260,23528584,0.252755653613034,0.929623757066681,0.0703762429333194,21872730.656539,18016647,18016647,18016647,18016647,23528584,0.2,0.3,0.4,,,,93088260,6551202,93088260,23528584,93088260,23528584,0.3,0.45,0.6,,,,23528584,0.05,0.1,0.15,,,,18016647,5511937,,243771,TRUE,TRUE,TRUE,TRUE
811953,rural_g200000_l04300_fallback,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,1,TRUE,,FALSE,1,FALSE,,,77478234,,,77478234,1,0.3,0.7,23243470.2,15495646.8,30991293.6,,,,,,,,,77478234,77478234,77478234,77478234,77478234,0.2,0.3,0.4,15495646.8,23243470.2,30991293.6,,,,,,,0.3,0.45,0.6,,,,77478234,0.05,0.1,0.15,,,,77478234,-77478234,,,FALSE,FALSE,TRUE,FALSE
811970,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,1.24347150044494,FALSE,0.983034732829876,TRUE,1.24347150044494,FALSE,,,5253675,,,5164545,0.983034732829876,0.45,0.55,2324045.25,1549363.5,3098727,5253675,,5253675,5164545,0.983034732829876,,1,,4153328,4153328,4153328,4153328,5164545,0.2,0.3,0.4,,,,5253675,5253675,5253675,5164545,5253675,5164545,0.3,0.45,0.6,1549363.5,2324045.25,3098727,5164545,0.05,0.1,0.15,,,,4153328,1011217,,,FALSE,TRUE,TRUE,FALSE
811972,children_total_only_fallback,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,0.925168087399362,FALSE,0.87326065265336,TRUE,0.925168087399362,FALSE,,,6789975,,,5929418,0.87326065265336,0.45,0.55,2668238.1,1778825.4,3557650.8,6789975,,6789975,5929418,0.87326065265336,,1,,6409017,6409017,6409017,6409017,5929418,0.2,0.3,0.4,,,,6789975,6789975,6789975,5929418,6789975,5929418,0.3,0.45,0.6,1778825.4,2668238.1,3557650.8,5929418,0.05,0.1,0.15,,,,6409017,-479599,,-26,FALSE,TRUE,TRUE,FALSE
812009,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.04295377743427,FALSE,0.299681090648286,FALSE,1.04295377743427,FALSE,131844543,92147007,223991550,223991550,0,67126032,0.299681090648286,0.411386085769753,0.588613914230247,27614715.5577352,27614715.5577352,27614715.5577352,131844543,92147007,223991550,67126032,0.299681090648286,0.411386085769753,0.588613914230247,27614715.5577352,64361464,64361464,64361464,64361464,67126032,0.2,0.3,0.4,,,,223991550,131844543,223991550,67126032,223991550,67126032,0.3,0.45,0.6,,,,67126032,0.05,0.1,0.15,,,,64361464,2764568,,158079,TRUE,TRUE,TRUE,TRUE
812054,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.388988552603596,FALSE,0.996657022017571,FALSE,0.388988552603596,FALSE,1326577,5768,1332345,1332345,0,1327891,0.996657022017571,0.00432920902619066,0.995670790973809,5748.71770299735,5748.71770299735,5748.71770299735,1326577,5768,1332345,1327891,0.996657022017571,0.00432920902619066,0.995670790973809,5748.71770299735,3413702,3413702,3413702,3413702,1327891,0.2,0.3,0.4,,,,1332345,1326577,1332345,1327891,1332345,1327891,0.3,0.45,0.6,,,,1327891,0.05,0.1,0.15,,,,3413702,-2085811,,,TRUE,TRUE,TRUE,TRUE
812064,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.11619702514235,FALSE,0.488861496484772,FALSE,1.11619702514235,FALSE,18818342,120998196,139816538,139816538,0,68350922,0.488861496484772,0.865406894855314,0.134593105144686,59151359.1685178,59151359.1685178,59151359.1685178,18818342,120998196,139816538,68350922,0.488861496484772,0.865406894855314,0.134593105144686,59151359.1685178,61235535,61235535,53272401,61235535,68350922,0.2,0.3,0.4,,,,139816538,18818342,139816538,68350922,139816538,68350922,0.3,0.45,0.6,,,,68350922,0.05,0.1,0.15,,,,61235535,7115387,27620,558,TRUE,TRUE,TRUE,TRUE
812123,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,0.983044121227421,FALSE,0.222134294676013,FALSE,0.983044121227421,FALSE,94569865,278894188,373464053,373464053,0,82959174,0.222134294676013,0.746776525771812,0.253223474228188,61951963.7406193,61951963.7406193,61951963.7406193,94569865,278894188,373464053,82959174,0.222134294676013,0.746776525771812,0.253223474228188,61951963.7406193,84390082,84390082,84390082,84390082,82959174,0.2,0.3,0.4,,,,373464053,94569865,373464053,82959174,373464053,82959174,0.3,0.45,0.6,,,,82959174,0.05,0.1,0.15,,,,84390082,-1430908,10,277843,TRUE,TRUE,TRUE,TRUE
812169,standard_g2_l028_split,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,1.05247826870334,FALSE,0.254087000757448,FALSE,1.05247826870334,FALSE,2062885057,1197019159,3259904216,3259904216,0,828299285,0.254087000757448,0.36719457986676,0.63280542013324,304147007.959513,304147007.959513,304147007.959513,2062885057,1197019159,3259904216,828299285,0.254087000757448,0.36719457986676,0.63280542013324,304147007.959513,786998943,786998943,645686419,786998943,828299285,0.2,0.3,0.4,,,,3259904216,2062885057,3259904216,828299285,3259904216,828299285,0.3,0.45,0.6,,,,828299285,0.05,0.1,0.15,,,,786998943,41300342,519483,73515591,TRUE,TRUE,TRUE,TRUE
